ID,title_text,source_url
46870,"Manuel Puig, la fascinación popular",https://www.revistaanfibia.com/manuel-puig/
46893,Rumbo al Pacífico,https://www.revistaanfibia.com/rumbo-al-pacifico/
46921,"Escrituras del yo, de lo personal a lo colectivo",https://www.revistaanfibia.com/escrituras-del-yo-de-lo-personal-a-lo-colectivo-2/
46963,Tengo un pálpito,https://www.revistaanfibia.com/tengo-un-palpito/
46997,Sin mandatos,https://www.revistaanfibia.com/sin-mandatos/
46453,"Un embrujo, de Corrientes a la Matanza",https://www.revistaanfibia.com/un-embrujo-de-corrientes-a-la-matanza/
47077,"Desde La Habana, te escribo",https://www.revistaanfibia.com/desde-la-habana-te-escribo/
47112,Contra la revolución francesa,https://www.revistaanfibia.com/rock-la-satira-la-revolucion-francesa/
47147,Las chicas It,https://www.revistaanfibia.com/las-chicas-it/
47136,"Una tragedia, siempre",https://www.revistaanfibia.com/una-tragedia-siempre/
47222,El medio ya no es medio ni mensaje,https://www.revistaanfibia.com/medio-ya-no-mensaje/
47318,Bien paridas,https://www.revistaanfibia.com/bien-paridas/
47338,The Villa Cañás affaire,https://www.revistaanfibia.com/the-villa-canas-affaire/
47457,De las respuestas evasivas al discurso del poder,https://www.revistaanfibia.com/las-respuestas-evasivas-al-discurso-del-poder/
47461,"Río, violencia for export",https://www.revistaanfibia.com/violencia-for-export/
47554,Los malos de antes usaban bigotes,https://www.revistaanfibia.com/los-malos-usaban-bigotes/
47643,Somos los que faltan,https://www.revistaanfibia.com/somos-los-faltan/
47674,Eterna emergencia,https://www.revistaanfibia.com/eterna-emergencia/
47714,El detector de partículas,https://www.revistaanfibia.com/el-detector-de-particulas/
47735,El ocaso de una mujer marcada,https://www.revistaanfibia.com/ocaso-una-mujer-marcada/
47762,El viejo truco de andar por las sombras,https://www.revistaanfibia.com/el-viejo-truco-de-andar-por-las-sombras/
47786,El consumismo de izquierda,https://www.revistaanfibia.com/el-consumismo-de-izquierda/
47897,"Diálogo, continuidad y ambulancia",https://www.revistaanfibia.com/dialogo-continuidad-ambulancia/
47930,Caracas se apaga a las siete,https://www.revistaanfibia.com/caracas-se-apaga-a-las-siete/
47981,Miranda July: en el centro más hipster de lo contemporáneo,https://www.revistaanfibia.com/miranda-july-centro-mas-hipster-lo-contemporaneo/
48027,"Lo gradual, lo razonable y lo confiscatorio",https://www.revistaanfibia.com/lo-gradual-lo-razonable-y-lo-confiscatorio/
48045,Raúl Zurita: El humilde más ambicioso,https://www.revistaanfibia.com/raul-zurita-humilde-mas-ambicioso/
48072,"Rápido, herido y furioso",https://www.revistaanfibia.com/rapido-herido-y-furioso/
48144,Hay para todos,https://www.revistaanfibia.com/hay-para-todos/
48176,"Oscar Araiz: La frase justa, la indicación precisa",https://www.revistaanfibia.com/oscar-araiz-la-frase-justa-la-indicacion-precisa/
48194,Narraciones de género: La intimidad es periodística,https://www.revistaanfibia.com/narraciones-genero-la-intimidad-periodistica/
48196,"Nos, los representantes",https://www.revistaanfibia.com/nos-los-representantes/
48233,Libre,https://www.revistaanfibia.com/libre/
48277,El aula global y el maestro moderador,https://www.revistaanfibia.com/aula-global-maestro-moderador/
48333,Mujeres de Dios,https://www.revistaanfibia.com/mujeres-de-dios/
48471,El núcleo duro de Pokemon Go,https://www.revistaanfibia.com/el-nucleo-duro-de-pokemon-go/
48536,"Sado sí, sacrificio no",https://www.revistaanfibia.com/sado-sacrificio-no/
48650,La lógica del desorden,https://www.revistaanfibia.com/la-logica-del-desorden/
48638,Confesiones de un Morgan Boy,https://www.revistaanfibia.com/confesiones-de-un-morgan-boy/
48671,A Rusia con amor,https://www.revistaanfibia.com/a-rusia-con-amor/
48600,La mentira atómica,https://www.revistaanfibia.com/la-mentira-atomica-hiroshima-john-hersey/
48624,40 días de extinción a fuego lento,https://www.revistaanfibia.com/40-dias-extincion-fuego-lento/
48760,Te hacés sufí y el mundo se te vuelve en contra,https://www.revistaanfibia.com/te-haces-sufi-y-el-mundo-se-te-vuelve-en-contra/
48808,Cartografía de la selva,https://www.revistaanfibia.com/cartografia-de-la-selva-silvina/
48853,"Andrés Rivera, del obrero al prócer",https://www.revistaanfibia.com/andres-rivera-del-obrero-al-procer/
48889,Un misil para Pinocho,https://www.revistaanfibia.com/un-misil-para-pinocho/
48882,No podrás faltarme,https://www.revistaanfibia.com/no-podras-faltarme/
48951,Antjie Krog: Imaginar un mundo diferente,https://www.revistaanfibia.com/antjie-krog-imaginar-un-mundo-diferente/
48976,Técnicas para convencer a Al Pacino,https://www.revistaanfibia.com/tecnicas-convencer-al-pacino/
48992,"¿Para qué volviste, Mantovani?",https://www.revistaanfibia.com/para-que-volviste-mantovani/
49071,El ambientalista dueño de una papelera,https://www.revistaanfibia.com/el-ambientalista-dueno-de-una-papelera/
49098,Caja de Herramientas para Nuevos Periodistas,https://www.revistaanfibia.com/caja-de-herramientas-para-nuevos-periodistas-2/
49107,Los círculos de reconocimiento de un artista,https://www.revistaanfibia.com/los-circulos-de-reconocimiento-de-un-artista/
49142,Los CEO en el freezer,https://www.revistaanfibia.com/los-ceo-freezer/
49169,Yo era uno de ustedes,https://www.revistaanfibia.com/yo-era-uno-de-ustedes/
49190,La imaginación tiránica del maestro zen,https://www.revistaanfibia.com/la-imaginacion-tiranica-del-maestro-zen/
49202,"La pelea de clase, la lucha de género",https://www.revistaanfibia.com/la-pelea-clase-la-lucha-genero/
49249,Chiruzas,https://www.revistaanfibia.com/chiruzas/
49431,"Gilda, la conquistadora",https://www.revistaanfibia.com/gilda-la-conquistadora/
49669,Usina del gas,https://www.revistaanfibia.com/usina-del-gas/
49697,El diablo en el cuerpo,https://www.revistaanfibia.com/el-diablo-en-el-cuerpo/
49756,La música del país de la selva,https://www.revistaanfibia.com/la-musica-del-pais-de-la-selva/
49796,"Calais, una frontera en Europa",https://www.revistaanfibia.com/calais-una-frontera-en-europa/
49783,Ciudadanos de baja intensidad,https://www.revistaanfibia.com/ciudadanos-baja-intensidad/
49836,Mia Couto: Relatos para después de la guerra,https://www.revistaanfibia.com/mia-couto-relatos-para-despues-de-la-guerra/
49848,Bordar con la soga de los muertos,https://www.revistaanfibia.com/bordar-con-la-soga-de-los-muertos/
49927,Qué tiene Charly García en la cabeza,https://www.revistaanfibia.com/charly-garcia-la-cabeza/
50012,El sapo de la princesa,https://www.revistaanfibia.com/sapo-la-princesa/
50065,La startup americana,https://www.revistaanfibia.com/la-startup-americana/
50095,Un pasado que borrar,https://www.revistaanfibia.com/un-pasado-que-borrar/
50169,Cuerpo argentino,https://www.revistaanfibia.com/cuerpo-argentino/
50102,Retrato de un fotógrafo,https://www.revistaanfibia.com/retrato-de-un-fotografo/
50288,Sumidos en la horrible noche,https://www.revistaanfibia.com/sumidos-en-la-horrible-noche/
50339,Tibios,https://www.revistaanfibia.com/tibios/
50346,Paz y circo,https://www.revistaanfibia.com/paz-y-circo/
50403,Mi realidad es aumentada,https://www.revistaanfibia.com/mi-realidad-es-aumentada/
50461,El límite es la olla,https://www.revistaanfibia.com/el-limite-es-la-olla/
50498,Del piquete a la economía popular,https://www.revistaanfibia.com/del-piquete-a-la-economia-popular/
50530,Cuando el kirchnerismo no existía,https://www.revistaanfibia.com/cuando-kirchnerismo-no-existia/
50291,Derechos y hormonas,https://www.revistaanfibia.com/derechos-hormonas/
50644,Uribelombia,https://www.revistaanfibia.com/uribelombia/
50707,Sin mano dura ni mano propia,https://www.revistaanfibia.com/sin-mano-dura-ni-mano-propia/
50772,No son monstruos,https://www.revistaanfibia.com/no-son-monstruos/
50768,"Vallejo, el poeta cronista",https://www.revistaanfibia.com/vallejo-el-poeta-cronista/
51365,Madres y desmadres,https://www.revistaanfibia.com/madres-y-desmadres/
31308,Versiones del 17,https://www.revistaanfibia.com/dia-de-la-lealtad-versiones-del-17/
51551,El desencanto del referendo,https://www.revistaanfibia.com/desencanto-del-referendo/
51629,Un programa de miércoles,https://www.revistaanfibia.com/un-programa-de-miercoles/
24210,Cómo convertirte en feminista,https://www.revistaanfibia.com/como-convertirte-en-feminista/
51710,Duelo colectivo y templanza de los cuerpos,https://www.revistaanfibia.com/duelo-colectivo-y-templanza-de-los-cuerpos/
51810,La voz de la poesía contemporánea,https://www.revistaanfibia.com/la-voz-la-poesia-contemporanea/
51945,Vidal y la fórmula Duhalde,https://www.revistaanfibia.com/vidal-la-formula-duhalde/
51956,El asesinato de un policía,https://www.revistaanfibia.com/el-asesinato-de-un-policia/
52015,Narrativas digitales: Cómo contar en redes sociales,https://www.revistaanfibia.com/narrativas-digitales-contar-redes-sociales/
52059,Subir al olimpo,https://www.revistaanfibia.com/subir-al-olimpo/
52117,Las últimas horas de Calais,https://www.revistaanfibia.com/las-ultimas-horas-calais/
52159,Por la boca de mi padre,https://www.revistaanfibia.com/por-la-boca-de-mi-padre/
52290,El cielo las hará libres,https://www.revistaanfibia.com/el-cielo-las-hara-libres/
52302,Hackear la política,https://www.revistaanfibia.com/hackear-la-politica/
52422,Ellos nunca lo entenderán,https://www.revistaanfibia.com/ellos-nunca-lo-entenderan/
52423,"Abstinencia, una historia de amor",https://www.revistaanfibia.com/abstinencia-una-historia-de-amor/
52543,"Choris, punteros y votos",https://www.revistaanfibia.com/choris-punteros-votos/
52574,La visita de las cinco,https://www.revistaanfibia.com/la-visita-de-las-cinco/
52681,"Diferentes, pero no tanto",https://www.revistaanfibia.com/diferentes-pero-no-tanto/
52705,"Los diarios con Hillary, los fans con Trump",https://www.revistaanfibia.com/los-diarios-hillary-los-fans-trump/
52765,"No es la fuerza, es la cultura",https://www.revistaanfibia.com/no-la-fuerza-la-cultura/
52819,El voto antisistema,https://www.revistaanfibia.com/el-voto-antisistema/
52841,Una,https://www.revistaanfibia.com/una/
52889,El tiro de gracia a la globalización,https://www.revistaanfibia.com/tiro-gracia-la-globalizacion/
52953,Cinco estrategias para frenar al monstruo,https://www.revistaanfibia.com/cinco-estrategias-para-frenar-al-monstruo/
53013,La gestión del miedo y la esperanza,https://www.revistaanfibia.com/la-gestion-del-miedo-la-esperanza/
53034,The Trumpman Show,https://www.revistaanfibia.com/the-trumpman-show/
53027,La ficción de Houellebecq,https://www.revistaanfibia.com/la-ficcion-houellebcq/
53246,"Gringo, deja ya de odiarnos",https://www.revistaanfibia.com/gringo-deja-ya-de-odiarnos/
53309,La elegida,https://www.revistaanfibia.com/la-elegida/
53411,Periodismo mutante,https://www.revistaanfibia.com/periodismo-mutante/
53336,El buen vecino del norte,https://www.revistaanfibia.com/el-buen-vecino-del-norte/
53513,Pasión galguera,https://www.revistaanfibia.com/pasion-galguera/
53603,"La Rusa, historia de una troska",https://www.revistaanfibia.com/la-rusa-historia-de-una-troska/
53860,Garúa en el Sahara,https://www.revistaanfibia.com/garua-en-el-sahara/
53897,Pepo de película,https://www.revistaanfibia.com/pepo-de-pelicula/
53537,El desastre republicano,https://www.revistaanfibia.com/el-desastre-republicano/
53953,Los Estados Unidos de Vladimir Trump,https://www.revistaanfibia.com/los-estados-unidos-vladimir-trump/
